term,name,section,component,title,room_Code,start_Time,end_Time,monday,tuesday,wednesday,thursday,friday,online,pre_Req,co_Req,equivalent,association,lab_Required,require_Engineer,id
Winter,SOEN331,W WB,TUT,INTRO TO FML MTHDS FOR SOEN,H820,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,789
Winter,SOEN331,W WC,TUT,INTRO TO FML MTHDS FOR SOEN,H623,735,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,791
Winter,SOEN331,W WD,TUT,INTRO TO FML MTHDS FOR SOEN,H627,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,793
Winter,SOEN331,W WE,TUT,INTRO TO FML MTHDS FOR SOEN,H625,735,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,795
Winter,SOEN331,W WF,TUT,INTRO TO FML MTHDS FOR SOEN,H625,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,796
Winter,SOEN331,W WG,TUT,INTRO TO FML MTHDS FOR SOEN,H439,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,797
Fall,SOEN341,F,LEC,SOFTWARE PROCESS,H433,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2795,FALSE,N,341
Fall,SOEN341,F FA,TUT,SOFTWARE PROCESS,H513,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2795,FALSE,N,344
Fall,SOEN341,F FB,TUT,SOFTWARE PROCESS,MBS2.465,765,815,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2795,FALSE,N,347
Fall,SOEN341,H,LEC,SOFTWARE PROCESS,MBS2.210,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2796,FALSE,N,356
Fall,SOEN341,H HA,TUT,SOFTWARE PROCESS,MB2.265,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2796,FALSE,N,361
Fall,SOEN341,H HB,TUT,SOFTWARE PROCESS,MBS1.255,765,815,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2796,FALSE,N,363
Fall,SOEN341,H HC,TUT,SOFTWARE PROCESS,MBS1.105,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2796,FALSE,N,367
Fall,SOEN341,H HD,TUT,SOFTWARE PROCESS,MBS1.255,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2796,FALSE,N,368
Winter,SOEN341,S,LEC,SOFTWARE PROCESS,FGC080,525,600,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2797,FALSE,N,732
Winter,SOEN341,S SA,TUT,SOFTWARE PROCESS,MBS1.430,735,785,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2797,FALSE,N,737
Winter,SOEN341,S SB,TUT,SOFTWARE PROCESS,MBS2.115,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2797,FALSE,N,745
Winter,SOEN341,U,LEC,SOFTWARE PROCESS,H531,525,600,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2798,FALSE,Y,771
Winter,SOEN341,U UA,TUT,SOFTWARE PROCESS,FGB070,735,785,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2798,FALSE,Y,775
Winter,SOEN341,U UB,TUT,SOFTWARE PROCESS,MBS2.401,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 352, COEN 352)",ENCS 282,,2798,FALSE,Y,780
Fall,SOEN342,H,LEC,SW REQUIREMENTS + SPECS.,H553,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SOEN341,,,3111,FALSE,Y,357
Fall,SOEN342,H HA,TUT,SW REQUIREMENTS + SPECS.,H423,945,995,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,,,3111,FALSE,Y,359
Fall,SOEN342,H HB,TUT,SW REQUIREMENTS + SPECS.,H401,885,935,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,SOEN341,,,3111,FALSE,Y,365
Fall,SOEN342,I,LEC,SW REQUIREMENTS + SPECS.,H531,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SOEN341,,,3112,FALSE,N,371
Fall,SOEN342,I IA,TUT,SW REQUIREMENTS + SPECS.,FGB055,945,995,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,,,3112,FALSE,N,372
Fall,SOEN342,I IB,TUT,SW REQUIREMENTS + SPECS.,FGB055,885,935,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,SOEN341,,,3112,FALSE,N,373
Fall,SOEN343,H,LEC,S.W. ARCHITECURE & DESIGN I,H937,795,870,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,355
Fall,SOEN343,H HA,TUT,S.W. ARCHITECURE & DESIGN I,H564,1005,1055,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,360
Fall,SOEN343,H HB,TUT,S.W. ARCHITECURE & DESIGN I,H564,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,364
Fall,SOEN343,H HC,TUT,S.W. ARCHITECURE & DESIGN I,H562,1005,1055,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,366
Fall,SOEN343,H HD,TUT,S.W. ARCHITECURE & DESIGN I,H562,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,369
Fall,SOEN343,H HE,TUT,S.W. ARCHITECURE & DESIGN I,H623,1005,1065,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN341,SOEN342,,3113,FALSE,Y,370
Winter,SOEN344,S,LEC,S.W. ARCHITECURE & DESIGN II,MB1.210,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,SOEN343,,,3115,FALSE,Y,735
Winter,SOEN344,S SA,TUT,S.W. ARCHITECURE & DESIGN II,H613,885,935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SOEN343,,,3115,FALSE,Y,743
Winter,SOEN344,S SB,TUT,S.W. ARCHITECURE & DESIGN II,H433,885,935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SOEN343,,,3115,FALSE,Y,746
Winter,SOEN344,S SC,TUT,S.W. ARCHITECURE & DESIGN II,H611,885,935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SOEN343,,,3115,FALSE,Y,754
Winter,SOEN344,S SD,TUT,S.W. ARCHITECURE & DESIGN II,H609,885,935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SOEN343,,,3115,FALSE,Y,760
Winter,SOEN345,S,LEC,"S.W. TESTING, VERIF & QA",H937,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN343,,4488,FALSE,Y,733
Winter,SOEN345,S SA,TUT,"S.W. TESTING, VERIF & QA",H433,975,1025,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN343,,4488,FALSE,Y,742
Winter,SOEN345,S SB,TUT,"S.W. TESTING, VERIF & QA",H433,1065,1115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN343,,4488,FALSE,Y,750
Winter,SOEN345,S SC,TUT,"S.W. TESTING, VERIF & QA",H433,525,575,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,SOEN343,,4488,FALSE,Y,752
Winter,SOEN357,S,LEC,USER INTERFACE DESIGN,H110,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,SOEN342,,,3200,FALSE,NOENG,734
Winter,SOEN357,S SA,TUT,USER INTERFACE DESIGN,H459,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN342,,,3200,FALSE,NOENG,739
Winter,SOEN357,S SB,TUT,USER INTERFACE DESIGN,H820,705,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,SOEN342,,,3200,FALSE,NOENG,748
Winter,SOEN357,S SC,TUT,USER INTERFACE DESIGN,MBS2.115,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN342,,,3200,FALSE,NOENG,756
Winter,SOEN357,S SD,TUT,USER INTERFACE DESIGN,H429,705,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,SOEN342,,,3200,FALSE,NOENG,761
Fall,SOEN384,F,LEC,MGMT+QUALITY CTRL./SW DEV.,H435,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"SOEN341, ENCS282",,,5120,FALSE,Y,340
Fall,SOEN384,F FA,TUT,MGMT+QUALITY CTRL./SW DEV.,H420,555,605,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"SOEN341, ENCS282",,,5120,FALSE,Y,342
Fall,SOEN384,F FB,TUT,MGMT+QUALITY CTRL./SW DEV.,H540,540,600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"SOEN341, ENCS282",,,5120,FALSE,Y,345
Fall,SOEN384,F FC,TUT,MGMT+QUALITY CTRL./SW DEV.,H407,555,605,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"SOEN341, ENCS282",,,5120,FALSE,Y,348
Fall,SOEN384,F FD,TUT,MGMT+QUALITY CTRL./SW DEV.,H523,540,600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"SOEN341, ENCS282",,,5120,FALSE,Y,349
Fall,SOEN384,G,LEC,MGMT+QUALITY CTRL./SW DEV.,FGB080,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"SOEN341, ENCS282",,,5121,FALSE,N,350
Fall,SOEN384,G GA,TUT,MGMT+QUALITY CTRL./SW DEV.,MBS2.115,540,600,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"SOEN341, ENCS282",,,5121,FALSE,N,351
Winter,SOEN385,S,LEC,CONTROL SYSTEMS+APPLICATIONS,H435,705,780,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR233",,,7888,FALSE,Y,736
Winter,SOEN385,S SA,TUT,CONTROL SYSTEMS+APPLICATIONS,H625,645,695,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR233",,,7888,FALSE,Y,740
Winter,SOEN385,S SB,TUT,CONTROL SYSTEMS+APPLICATIONS,H625,645,695,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR233",,,7888,FALSE,Y,749
Winter,SOEN385,S SC,TUT,CONTROL SYSTEMS+APPLICATIONS,H564,645,695,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR233",,,7888,FALSE,Y,751
Winter,SOEN385,S SD,TUT,CONTROL SYSTEMS+APPLICATIONS,H540,645,695,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"ENGR213, ENGR233",,,7888,FALSE,Y,757
Fall,SOEN387,F,LEC,WEB-BASED ENTER. APP DESIGN,H920,705,780,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"SOEN287, (COMP354, SOEN341)",COMP353,,4567,FALSE,Y,339
Fall,SOEN387,F FA,TUT,WEB-BASED ENTER. APP DESIGN,H429,525,575,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"SOEN287, (COMP354, SOEN341)",COMP353,,4567,FALSE,Y,343
Fall,SOEN387,F FB,TUT,WEB-BASED ENTER. APP DESIGN,H619,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"SOEN287, (COMP354, SOEN341)",COMP353,,4567,FALSE,Y,346
Winter,SOEN390,S SA,TUT,SOFTWARE ENGR. TEAM PROJECT,H544,1095,1145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,738
Winter,SOEN390,S SB,TUT,SOFTWARE ENGR. TEAM PROJECT,H540,1095,1145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,744
Winter,SOEN390,S SC,TUT,SOFTWARE ENGR. TEAM PROJECT,H544,1155,1205,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,755
Winter,SOEN390,S SD,TUT,SOFTWARE ENGR. TEAM PROJECT,H540,1155,1205,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,758
Winter,SOEN390,S SE,TUT,SOFTWARE ENGR. TEAM PROJECT,H537,1095,1145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,762
Winter,SOEN390,S SF,TUT,SOFTWARE ENGR. TEAM PROJECT,H537,1155,1205,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,FALSE,Y,763
Winter,SOEN390,SJ-X,LAB,SOFTWARE ENGR. TEAM PROJECT,H929,1125,1285,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"SOEN344, SOEN357",,,TRUE,Y,764
Winter,SOEN390,SN-X,LAB,SOFTWARE ENGR. TEAM PROJECT,H917,900,1060,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SOEN344, SOEN357",,,TRUE,Y,765
Fall,SOEN422,MM,LEC,EMBEDDED SYSTEMS/SOFTWARE,H540,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,COEN 421,3661,FALSE,Y,374
Fall,SOEN422,MMME,TUT,EMBEDDED SYSTEMS/SOFTWARE,H562,1220,1265,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,COEN 421,3661,FALSE,Y,375
Fall,SOEN423,H,LEC,DISTRIBUTED SYSTEMS,H540,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP346,,,4811,FALSE,NOENG,358
Fall,SOEN423,H HA,TUT,DISTRIBUTED SYSTEMS,H562,885,935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP346,,,4811,FALSE,NOENG,362
Winter,SOEN487,NN,LEC,WEB SERVICES & APPLICATIONS,H520,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN387,6484,4812,FALSE,NOENG,728
Winter,SOEN487,NNNA,TUT,WEB SERVICES & APPLICATIONS,H544,975,1025,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN387,6484,4812,FALSE,NOENG,729
Winter,SOEN487,NNNB,TUT,WEB SERVICES & APPLICATIONS,H540,975,1025,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,SOEN387,6484,4812,FALSE,NOENG,730
Full,SOEN490,SS,LEC,CAPSTONE SW ENGR DESIGN PROJ,FGC080,1105,1165,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN390,,,4888,TRUE,Y,380
Full,SOEN490,SS,LEC,CAPSTONE SW ENGR DESIGN PROJ,FGC080,1105,1165,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SOEN390,,,4888,TRUE,Y,380
Fall,BIOL261,AA,LEC,MOLECULAR & GENERAL GENETICS,S110,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,2481,FALSE,NOENG,868
Fall,BIOL261,AAAA,TUT,MOLECULAR & GENERAL GENETICS,1.121,810,930,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,2481,FALSE,NOENG,847
Fall,BIOL261,AAAB,TUT,MOLECULAR & GENERAL GENETICS,1.121,930,1050,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,2481,FALSE,NOENG,848
Fall,BIOL261,AAAC,TUT,MOLECULAR & GENERAL GENETICS,405,810,930,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,2481,FALSE,NOENG,849
Fall,BIOL261,AAAD,TUT,MOLECULAR & GENERAL GENETICS,214,810,930,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,2481,FALSE,NOENG,850
Fall,BIOL261,AAAE,TUT,MOLECULAR & GENERAL GENETICS,214,930,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,2481,FALSE,NOENG,851
Winter,BIOL261,BB,LEC,MOLECULAR & GENERAL GENETICS,S110,705,780,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,2482,FALSE,NOENG,852
Winter,BIOL261,BBBA,TUT,MOLECULAR & GENERAL GENETICS,305,810,930,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,2482,FALSE,NOENG,853
Winter,BIOL261,BBBB,TUT,MOLECULAR & GENERAL GENETICS,305,930,1050,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,2482,FALSE,NOENG,854
Winter,BIOL261,BBBC,TUT,MOLECULAR & GENERAL GENETICS,301,820,930,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,2482,FALSE,NOENG,855
Winter,BIOL261,BBBD,TUT,MOLECULAR & GENERAL GENETICS,301,930,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,2482,FALSE,NOENG,856
Winter,BIOL261,BBBE,TUT,MOLECULAR & GENERAL GENETICS,305,820,930,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,2482,FALSE,NOENG,857
Winter,BIOL261,BBBF,TUT,MOLECULAR & GENERAL GENETICS,305,930,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,2482,FALSE,NOENG,858
Winter,BIOL261,CC,LEC,MOLECULAR & GENERAL GENETICS,405,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,2483,FALSE,NOENG,859
Winter,BIOL261,CCCA,TUT,MOLECULAR & GENERAL GENETICS,405,540,660,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,860
Winter,BIOL261,CCCB,TUT,MOLECULAR & GENERAL GENETICS,1.125,660,780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,861
Winter,BIOL261,CCCC,TUT,MOLECULAR & GENERAL GENETICS,1.125,540,660,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,862
Winter,BIOL261,CCCD,TUT,MOLECULAR & GENERAL GENETICS,305,660,780,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,863
Winter,BIOL261,CCCE,TUT,MOLECULAR & GENERAL GENETICS,305,795,915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,864
Winter,BIOL261,CCCF,TUT,MOLECULAR & GENERAL GENETICS,305,915,1035,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2483,FALSE,NOENG,865
Winter,BIOL206,A,LEC,ELEMENTARY GENETICS,S2.210,540,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,2484,FALSE,NOENG,866
Winter,BIOL207,AA,TUT,ELEMENTARY GENETICS,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,2484,FALSE,NOENG,867
Fall,CHEM221,FF,LEC,INTRO - ORGANIC CHEMISTRY I,HC157,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4200,TRUE,NOENG,869
Fall,CHEM217,NN,LEC,INTRO ANALYTICAL CHEMISTRY I,HC157,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,4201,TRUE,NOENG,870
Fall,CHEM217,A-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,540,780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,871
Fall,CHEM221,B-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,540,780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,872
Fall,CHEM221,C-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,873
Fall,CHEM217,D-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,820,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,874
Fall,CHEM221,E-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,875
Fall,CHEM217,F-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,820,1050,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,876
Fall,CHEM218,G-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,820,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,877
Fall,CHEM221,H-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,878
Fall,CHEM221,I-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,540,780,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,879
Fall,CHEM221,RR,LEC,INTRO - ORGANIC CHEMISTRY I,HC157,1080,1230,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,4202,TRUE,NOENG,880
Fall,CHEM217,YY,LEC,INTRO ANALYTICAL CHEMISTRY I,CC116,1080,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4203,TRUE,NOENG,881
Fall,CHEM221,M-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,1910,1350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,882
Fall,CHEM217,N-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,1910,1350,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,883
Fall,CHEM217,O-X,LAB,INTRO ANALYTICAL CHEMISTRY I,SP210,1910,1350,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,884
Fall,CHEM221,P-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,1910,1350,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,885
Winter,CHEM221,CC,LEC,INTRO - ORGANIC CHEMISTRY I,HC157,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,,4205,TRUE,NOENG,886
Winter,CHEM221,V-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,887
Winter,CHEM221,W-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,888
Winter,CHEM221,Y-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,820,1050,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,TRUE,NOENG,889
Winter,CHEM221,Z-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,540,780,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,TRUE,NOENG,890
Winter,CHEM221,WW,LEC,INTRO - ORGANIC CHEMISTRY I,CC310,1080,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4204,TRUE,NOENG,891
Winter,CHEM221,R-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,1910,1350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,892
Winter,CHEM221,S-X,LAB,INTRO - ORGANIC CHEMISTRY I,SP116,1910,1350,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,893
Fall,CHEM221,FFFA,TUT,INTRO - ORGANIC CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4200,TRUE,NOENG,894
Fall,CHEM217,NNNA,TUT,INTRO ANALYTICAL CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4201,TRUE,NOENG,895
Fall,CHEM221,RRRA,TUT,INTRO - ORGANIC CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4202,TRUE,NOENG,896
Fall,CHEM217,YYYA,TUT,INTRO ANALYTICAL CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4203,TRUE,NOENG,897
Winter,CHEM221,WWWA,TUT,INTRO - ORGANIC CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4204,TRUE,NOENG,898
Winter,CHEM222,CCCA,TUT,INTRO - ORGANIC CHEMISTRY I,,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4205,TRUE,NOENG,899
Fall,CIVI231,LL,LEC,GEOLOGY FOR CIVIL ENGINEERS,H937,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4206,FALSE,NOENG,900
Fall,CIVI232,LLLA,TUT,GEOLOGY FOR CIVIL ENGINEERS,FGB080,1230,1290,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,4206,FALSE,NOENG,901
Fall,CIVI233,LLLB,TUT,GEOLOGY FOR CIVIL ENGINEERS,H501,1110,1170,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,4206,FALSE,NOENG,902
Fall,CIVI234,LLLC,TUT,GEOLOGY FOR CIVIL ENGINEERS,H459,1170,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4206,FALSE,NOENG,903
Fall,CIVI235,LLLD,TUT,GEOLOGY FOR CIVIL ENGINEERS,H633,1065,1155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,4206,FALSE,NOENG,904
Winter,ELEC321,BI-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,905
Winter,ELEC321,BJ-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,906
Winter,ELEC321,BK-X,LAB,INTRO/SEMICONDUCT.MAT+DEVS,H861,1065,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,TRUE,NOENG,907
Winter,ELEC321,BL,LEC,INTRO/SEMICONDUCT.MAT+DEVS,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,4207,TRUE,NOENG,908
Winter,ELEC321,BL A,TUT,INTRO/SEMICONDUCT.MAT+DEVS,FGC070,795,845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,4207,TRUE,NOENG,909
