term,name,section,component,title,startTime,endTime,monday,tuesday,wednesday,thursday,friday,online,preReq,coReq,association,labRequired,requireEngineer,id
Summer,COMP354,BB,LEC,SOFTWARE ENGINEERING I,1110,1260,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,4987,TRUE,,1
Summer,COMP354,BBBE,TUT,SOFTWARE ENGINEERING I,1050,1100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,4987,FALSE,,2
Summer,COMP354,BBBF,TUT,SOFTWARE ENGINEERING I,1050,1100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,4987,FALSE,,3
Fall,COMP248,A-X,LAB,OBJ-ORIENTED PROGRAMMING I,1185,1245,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,4
Fall,COMP248,B-X,LAB,OBJ-ORIENTED PROGRAMMING I,615,675,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,5
Fall,COMP248,C-X,LAB,OBJ-ORIENTED PROGRAMMING I,1230,1290,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,6
Fall,COMP249,D,LEC,OBJ-ORIENTED PROGRAMMING II,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,1024,TRUE,N,7
Fall,COMP445,D,LEC,DATA COMM + COMP NETWORKS,615,690,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,8
Fall,COMP479,D,LEC,INFO. RETRIEVAL & WEB SEARCH,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"COMP352,(ENGR371,COMP233)",,,TRUE,,9
Fall,COMP345,D,LEC,"ADVANCED PROGRAM DESIGN, C++",795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP352,,,TRUE,,10
Fall,COMP352,D,LEC,DATA STRUCTURES + ALGORITHMS,795,870,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1048,TRUE,NOENG,11
Fall,COMP249,D DA,TUT,OBJ-ORIENTED PROGRAMMING II,765,875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,1024,TRUE,N,12
Fall,COMP352,D DA,TUT,DATA STRUCTURES + ALGORITHMS,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1048,FALSE,NOENG,13
Fall,COMP249,D DB,TUT,OBJ-ORIENTED PROGRAMMING II,975,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,1024,TRUE,N,14
Fall,COMP352,D DB,TUT,DATA STRUCTURES + ALGORITHMS,705,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP 249,COMP 232,1048,FALSE,NOENG,15
Fall,COMP479,D DL,LAB,INFO. RETRIEVAL & WEB SEARCH,885,995,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"COMP352,(ENGR371,COMP233)",,,TRUE,,16
Fall,COMP248,D-X,LAB,OBJ-ORIENTED PROGRAMMING I,1185,1245,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,17
Fall,COMP348,DD,LEC,PRIN./PROGRAMMING LANGUAGES,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,1044,TRUE,N,18
Fall,COMP201,DD,LEC,INTRODUCTION TO COMPUTING,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1000,TRUE,NOENG,19
Fall,COMP346,DD,LEC,OPERATING SYSTEMS,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,7330,TRUE,N,20
Fall,COMP232,DD,LEC,MATH. FOR COMPUTER SCIENCE,1065,1215,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1006,TRUE,NOENG,21
Fall,COMP473,DD,LEC,PATTERN RECOGNITION,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP352,,,TRUE,NOENG,22
Fall,COMP478,DD,LEC,IMAGE PROCESSING,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP352,,,TRUE,NOENG,23
Fall,COMP361,DD,LEC,ELEMENTARY NUMERICAL METHODS,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,4798,TRUE,,24
Fall,COMP326,DD,LEC,COMPUTER ARCHITECTURE,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,1031,TRUE,NOENG,25
Fall,COMP361,DDDA,TUT,ELEMENTARY NUMERICAL METHODS,1230,1280,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,4798,FALSE,,26
Fall,COMP326,DDDA,TUT,COMPUTER ARCHITECTURE,1230,1280,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,1031,FALSE,NOENG,27
Fall,COMP201,DDDA,TUT,INTRODUCTION TO COMPUTING,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1000,FALSE,NOENG,28
Fall,COMP348,DDDA,TUT,PRIN./PROGRAMMING LANGUAGES,885,935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP249,,1044,FALSE,N,29
Fall,COMP232,DDDA,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1006,FALSE,NOENG,30
Fall,COMP346,DDDA,TUT,OPERATING SYSTEMS,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,7330,TRUE,N,31
Fall,COMP201,DDDB,TUT,INTRODUCTION TO COMPUTING,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1000,FALSE,NOENG,32
Fall,COMP348,DDDB,TUT,PRIN./PROGRAMMING LANGUAGES,885,935,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP249,,1044,FALSE,N,33
Fall,COMP346,DDDB,TUT,OPERATING SYSTEMS,1230,1280,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,7330,TRUE,N,34
Fall,COMP232,DDDB,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1006,FALSE,NOENG,35
Fall,COMP326,DDDB,TUT,COMPUTER ARCHITECTURE,1290,1340,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,1031,FALSE,NOENG,36
Fall,COMP232,DDDC,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1006,FALSE,NOENG,37
Fall,COMP348,DDDC,TUT,PRIN./PROGRAMMING LANGUAGES,885,935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP249,,1044,FALSE,N,38
Fall,COMP348,DDDD,TUT,PRIN./PROGRAMMING LANGUAGES,945,995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP249,,1044,FALSE,N,39
Fall,COMP232,DDDD,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1006,FALSE,NOENG,40
Fall,COMP354,E,LEC,SOFTWARE ENGINEERING I,705,780,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"COMP352, ENCS282",,7619,TRUE,,41
Fall,COMP335,E,LEC,INTRO/THEORETICAL COMP SCI,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6651,TRUE,N,42
Fall,COMP249,E,LEC,OBJ-ORIENTED PROGRAMMING II,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,1025,TRUE,N,43
Fall,COMP335,E EA,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6651,FALSE,N,44
Fall,COMP354,E EA,TUT,SOFTWARE ENGINEERING I,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,7619,FALSE,,45
Fall,COMP249,E EA,TUT,OBJ-ORIENTED PROGRAMMING II,765,875,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,1025,TRUE,N,46
Fall,COMP335,E EB,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6651,FALSE,N,47
Fall,COMP354,E EB,TUT,SOFTWARE ENGINEERING I,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,7619,FALSE,,48
Fall,COMP249,I-X,LAB,OBJ-ORIENTED PROGRAMMING II,1095,1155,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,49
Fall,COMP249,J-X,LAB,OBJ-ORIENTED PROGRAMMING II,1095,1155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,50
Fall,COMP249,K-X,LAB,OBJ-ORIENTED PROGRAMMING II,1170,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,51
Fall,COMP249,L-X,LAB,OBJ-ORIENTED PROGRAMMING II,1095,1155,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,52
Fall,COMP249,M-X,LAB,OBJ-ORIENTED PROGRAMMING II,1095,1155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,53
Fall,COMP249,N-X,LAB,OBJ-ORIENTED PROGRAMMING II,1170,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,54
Fall,COMP249,E EB,TUT,OBJ-ORIENTED PROGRAMMING II,975,1075,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP248,,1025,TRUE,N,55
Fall,COMP335,E EC,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6651,FALSE,N,56
Fall,COMP354,E EC,TUT,SOFTWARE ENGINEERING I,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP352, ENCS282",,7619,FALSE,,57
Fall,COMP335,E ED,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6651,FALSE,N,58
Fall,COMP248,E-X,LAB,OBJ-ORIENTED PROGRAMMING I,615,675,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,TRUE,,59
Fall,COMP218,EC,LEC,FUNDAMENTALS OF PROGRAMMING,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,1001,TRUE,NOENG,60
Fall,COMP218,EC A,TUT,FUNDAMENTALS OF PROGRAMMING,1065,1165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1001,FALSE,NOENG,61
Fall,COMP218,EC B,TUT,FUNDAMENTALS OF PROGRAMMING,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1001,FALSE,NOENG,62
Fall,COMP218,EC C,TUT,FUNDAMENTALS OF PROGRAMMING,1065,1165,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1001,FALSE,NOENG,63
Fall,COMP218,EC D,TUT,FUNDAMENTALS OF PROGRAMMING,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1001,FALSE,NOENG,64
Fall,COMP248,EE,LEC,OBJ-ORIENTED PROGRAMMING I,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1016,TRUE,N,65
Fall,COMP248,EEEA,TUT,OBJ-ORIENTED PROGRAMMING I,705,805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1016,TRUE,N,66
Fall,COMP248,EEEB,TUT,OBJ-ORIENTED PROGRAMMING I,705,805,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1016,TRUE,N,67
Fall,COMP353,F,LEC,DATABASES,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,3515,TRUE,NOENG,68
Fall,COMP339,F,LEC,COMBINATORICS,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP232,,1036,TRUE,NOENG,69
Fall,COMP353,F FA,TUT,DATABASES,735,785,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,3515,TRUE,NOENG,70
Fall,COMP339,F FA,TUT,COMBINATORICS,705,815,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP232,,1036,FALSE,NOENG,71
Fall,COMP353,F FB,TUT,DATABASES,735,785,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,3515,TRUE,NOENG,72
Fall,COMP339,F FB,TUT,COMBINATORICS,705,815,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP232,,1036,FALSE,NOENG,73
Fall,COMP353,F FC,TUT,DATABASES,735,785,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,3515,TRUE,NOENG,74
Fall,COMP472,F FL,LAB,ARTIFICIAL INTELLIGENCE,1110,1230,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,75
Fall,COMP248,F-X,LAB,OBJ-ORIENTED PROGRAMMING I,1230,1290,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1016,TRUE,,76
Fall,COMP428,FF,LEC,PARALLEL PROGRAMMING,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP346,,1063,TRUE,NOENG,77
Fall,COMP352,FF,LEC,DATA STRUCTURES + ALGORITHMS,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP 249,COMP 232,1049,TRUE,NOENG,78
Fall,COMP248,FF,LEC,OBJ-ORIENTED PROGRAMMING I,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1017,TRUE,N,79
Fall,COMP428,FFFA,TUT,PARALLEL PROGRAMMING,1290,1340,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP346,,1063,FALSE,NOENG,80
Fall,COMP352,FFFA,TUT,DATA STRUCTURES + ALGORITHMS,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1049,FALSE,NOENG,81
Fall,COMP248,FFFA,TUT,OBJ-ORIENTED PROGRAMMING I,1065,1165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1017,TRUE,N,82
Fall,COMP428,FFFB,TUT,PARALLEL PROGRAMMING,1230,1280,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP346,,1063,FALSE,NOENG,83
Fall,COMP352,FFFB,TUT,DATA STRUCTURES + ALGORITHMS,705,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP 249,COMP 232,1049,FALSE,NOENG,84
Fall,COMP248,FFFB,TUT,OBJ-ORIENTED PROGRAMMING I,705,805,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1017,TRUE,N,85
Fall,COMP352,G,LEC,DATA STRUCTURES + ALGORITHMS,795,870,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1050,TRUE,NOENG,86
Fall,COMP335,G,LEC,INTRO/THEORETICAL COMP SCI,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6652,TRUE,Y,87
Fall,COMP352,G GA,TUT,DATA STRUCTURES + ALGORITHMS,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1050,FALSE,NOENG,88
Fall,COMP335,G GA,TUT,INTRO/THEORETICAL COMP SCI,885,935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6652,FALSE,Y,89
Fall,COMP352,G GB,TUT,DATA STRUCTURES + ALGORITHMS,705,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP 249,COMP 232,1050,FALSE,NOENG,90
Fall,COMP335,G GB,TUT,INTRO/THEORETICAL COMP SCI,885,935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6652,FALSE,Y,91
Fall,COMP248,G-X,LAB,OBJ-ORIENTED PROGRAMMING I,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1018,TRUE,,92
Fall,COMP352,H,LEC,DATA STRUCTURES + ALGORITHMS,795,870,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1051,TRUE,NOENG,93
Fall,COMP335,H,LEC,INTRO/THEORETICAL COMP SCI,975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6653,TRUE,N,94
Fall,COMP352,H HA,TUT,DATA STRUCTURES + ALGORITHMS,885,935,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP 249,COMP 232,1051,FALSE,NOENG,95
Fall,COMP335,H HA,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6653,FALSE,N,96
Fall,COMP352,H HB,TUT,DATA STRUCTURES + ALGORITHMS,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP 249,COMP 232,1051,FALSE,NOENG,97
Fall,COMP335,H HB,TUT,INTRO/THEORETICAL COMP SCI,705,755,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP249, COEN244), (COMP238, COMP232, COEN231)",,6653,FALSE,N,98
Fall,COMP248,H-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,99
Fall,COMP248,I-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,100
Fall,COMP248,J-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,101
Fall,COMP248,K-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,102
Fall,COMP248,L-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,103
Fall,COMP248,M-X,LAB,OBJ-ORIENTED PROGRAMMING I,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,TRUE,,104
Fall,COMP465,N,LEC,DESIGN+ANALYSIS/ALGORITHMS,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP 465,,1063,TRUE,NOENG,105
Fall,COMP477,N,LEC,ANIMATION FOR COMPUTER GAMES,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP371, (COMP361, ENGR391)",,,TRUE,,106
Fall,COMP345,N,LEC,"ADVANCED PROGRAM DESIGN, C++",975,1050,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,107
Fall,COMP465,N NA,TUT,DESIGN+ANALYSIS/ALGORITHMS,795,845,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP 465,,1063,FALSE,NOENG,108
Fall,COMP248,N-X,LAB,OBJ-ORIENTED PROGRAMMING I,640,700,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,TRUE,,109
Fall,COMP426,NN,LEC,MULTICORE PROGRAMMING,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP346, COEN346)",,,TRUE,NOENG,110
Fall,COMP248,O-X,LAB,OBJ-ORIENTED PROGRAMMING I,730,790,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,TRUE,,111
Fall,COMP248,P,LEC,OBJ-ORIENTED PROGRAMMING I,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1018,TRUE,N,112
Fall,COMP248,P PA,TUT,OBJ-ORIENTED PROGRAMMING I,525,625,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1018,TRUE,N,113
Fall,COMP248,P PB,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1018,TRUE,N,114
Fall,COMP232,PP,LEC,MATH. FOR COMPUTER SCIENCE,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1007,TRUE,NOENG,115
Fall,COMP232,PPPA,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1007,FALSE,NOENG,116
Fall,COMP232,PPPB,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1007,FALSE,NOENG,117
Fall,COMP232,PPPC,TUT,MATH. FOR COMPUTER SCIENCE,1230,1330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1007,FALSE,NOENG,118
Fall,COMP233,Q,LEC,PROB. & STATS. FOR COMP. SC.,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1013,TRUE,NOENG,119
Fall,COMP248,Q,LEC,OBJ-ORIENTED PROGRAMMING I,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1019,TRUE,Y,120
Fall,COMP232,Q,LEC,MATH. FOR COMPUTER SCIENCE,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1008,TRUE,NOENG,121
Fall,COMP233,Q QA,TUT,PROB. & STATS. FOR COMP. SC.,615,715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1013,FALSE,NOENG,122
Fall,COMP248,Q QA,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1019,TRUE,Y,123
Fall,COMP232,Q QA,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1008,FALSE,NOENG,124
Fall,COMP233,Q QB,TUT,PROB. & STATS. FOR COMP. SC.,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1013,FALSE,NOENG,125
Fall,COMP248,Q QB,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1019,TRUE,Y,126
Fall,COMP232,Q QB,TUT,MATH. FOR COMPUTER SCIENCE,885,985,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1008,FALSE,NOENG,127
Fall,COMP248,Q QC,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1019,TRUE,Y,128
Fall,COMP232,Q QC,TUT,MATH. FOR COMPUTER SCIENCE,885,985,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1008,FALSE,NOENG,129
Fall,COMP232,R,LEC,MATH. FOR COMPUTER SCIENCE,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1009,TRUE,NOENG,130
Fall,COMP248,R,LEC,OBJ-ORIENTED PROGRAMMING I,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1020,TRUE,N,131
Fall,COMP248,R RA,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1020,TRUE,N,132
Fall,COMP232,R RA,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1009,FALSE,NOENG,133
Fall,COMP248,R RB,TUT,OBJ-ORIENTED PROGRAMMING I,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1020,TRUE,N,134
Fall,COMP232,R RB,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1009,FALSE,NOENG,135
Fall,COMP232,R RC,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1009,FALSE,NOENG,136
Fall,COMP248,R RC,TUT,OBJ-ORIENTED PROGRAMMING I,525,625,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1020,TRUE,N,137
Fall,COMP232,S,LEC,MATH. FOR COMPUTER SCIENCE,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,,1010,TRUE,NOENG,138
Fall,COMP232,S SA,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1010,FALSE,NOENG,139
Fall,COMP232,S SB,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1010,FALSE,NOENG,140
Fall,COMP232,S SC,TUT,MATH. FOR COMPUTER SCIENCE,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,1010,FALSE,NOENG,141
Fall,COMP228,U,LEC,SYSTEM HARDWARE,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1003,TRUE,NOENG,142
Fall,COMP348,U,LEC,PRIN./PROGRAMMING LANGUAGES,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,1045,TRUE,Y,143
Fall,COMP228,U UA,TUT,SYSTEM HARDWARE,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1003,FALSE,NOENG,144
Fall,COMP348,U UA,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP249,,1045,FALSE,Y,145
Fall,COMP228,U UB,TUT,SYSTEM HARDWARE,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1003,FALSE,NOENG,146
Fall,COMP348,U UB,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP249,,1045,FALSE,Y,147
Fall,COMP228,U UC,TUT,SYSTEM HARDWARE,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1003,FALSE,NOENG,148
Fall,COMP348,U UC,TUT,PRIN./PROGRAMMING LANGUAGES,615,665,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP249,,1045,FALSE,Y,149
Fall,COMP228,U UD,TUT,SYSTEM HARDWARE,885,985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1003,FALSE,NOENG,150
Fall,COMP348,U UD,TUT,PRIN./PROGRAMMING LANGUAGES,525,575,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP249,,1045,FALSE,Y,151
Fall,COMP228,U UE,TUT,SYSTEM HARDWARE,885,985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,1003,FALSE,NOENG,152
Fall,COMP371,UU,LEC,COMPUTER GRAPHICS,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,TRUE,NOENG,153
