term	subject	courseNumber	section	component	name	location	startTime	endTime	monday	tuesday	wednesday	thursday	friday	online	enrollmentCap	preReq	coReq	equivalent	association	requireEngineer
Summer	COMP	354	BB	LEC	SOFTWARE ENGINEERING I	MBS1.430	18.30.00	21.00.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	60	"COMP352, ENCS282"		COEN 431	1057	NOENG
Summer	COMP	354	BBBE	TUT	SOFTWARE ENGINEERING I	MBS1.255	17.30.00	18.20.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"COMP352, ENCS282"		COEN 431	1057	NOENG
Summer	COMP	354	BBBF	TUT	SOFTWARE ENGINEERING I	MBS2.445	17.30.00	18.20.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"COMP352, ENCS282"		COEN 431	1057	NOENG
Fall	COMP	248	A-X	LAB	OBJ-ORIENTED PROGRAMMING I	H917	19.45.00	20.45.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	25					
Fall	COMP	248	B-X	LAB	OBJ-ORIENTED PROGRAMMING I	H917	10.15.00	11.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25					
Fall	COMP	248	C-X	LAB	OBJ-ORIENTED PROGRAMMING I	H917	20.30.00	21.30.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25					
Fall	COMP	249	D	LEC	OBJ-ORIENTED PROGRAMMING II	H411	14.45.00	16.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	80	COMP248			1024	N
Fall	COMP	445	D	LEC	DATA COMM + COMP NETWORKS	FGB060	10.15.00	11.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	103	COMP346				NOENG
Fall	COMP	479	D	LEC	INFO. RETRIEVAL & WEB SEARCH	FGB040	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	53	"COMP352,(ENGR371,COMP233)"				NOENG
Fall	COMP	345	D	LEC	"ADVANCED PROGRAM DESIGN, C++"	H553	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	COMP352				N
Fall	COMP	352	D	LEC	DATA STRUCTURES + ALGORITHMS	H820	13.15.00	14.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	90	COMP 249	COMP 232	COEN 352	1048	NOENG
Fall	COMP	249	D DA	TUT	OBJ-ORIENTED PROGRAMMING II	H627	12.45.00	14.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	COMP248			1024	N
Fall	COMP	352	D DA	TUT	DATA STRUCTURES + ALGORITHMS	H611	14.45.00	15.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45	COMP 249	COMP 232	COEN 352	1048	NOENG
Fall	COMP	249	D DB	TUT	OBJ-ORIENTED PROGRAMMING II	H621	16.15.00	17.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	COMP248			1024	N
Fall	COMP	352	D DB	TUT	DATA STRUCTURES + ALGORITHMS	H429	11.45.00	12.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	45	COMP 249	COMP 232	COEN 352	1048	NOENG
Fall	COMP	479	D DL	LAB	INFO. RETRIEVAL & WEB SEARCH	H817	14.45.00	16.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	12	"COMP352,(ENGR371,COMP233)"				NOENG
Fall	COMP	248	D-X	LAB	OBJ-ORIENTED PROGRAMMING I	H849	19.45.00	20.45.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35					
Fall	COMP	348	DD	LEC	PRIN./PROGRAMMING LANGUAGES	FGC080	17.45.00	20.15.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	100	COMP249			1044	N
Fall	COMP	201	DD	LEC	INTRODUCTION TO COMPUTING	H620	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	80				1000	NOENG
Fall	COMP	346	DD	LEC	OPERATING SYSTEMS	FGB040	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	80	"(COMP 228, SOEN 228), COMP 352."			1037	N
Fall	COMP	232	DD	LEC	MATH. FOR COMPUTER SCIENCE	H411	17.45.00	20.15.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	100			COMP 238	1006	NOENG
Fall	COMP	473	DD	LEC	PATTERN RECOGNITION	H435	17.45.00	20.15.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	48	COMP352				NOENG
Fall	COMP	478	DD	LEC	IMAGE PROCESSING	H509	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	33	COMP352				NOENG
Fall	COMP	361	DD	LEC	ELEMENTARY NUMERICAL METHODS	FGB060	17.45.00	20.15.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	90	"COMP249, (COMP238, COMP232)"			1060	NOENG
Fall	COMP	326	DD	LEC	COMPUTER ARCHITECTURE	H629	17.45.00	20.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	COMP346			1031	NOENG
Fall	COMP	361	DDDA	TUT	ELEMENTARY NUMERICAL METHODS	FGB060	20.30.00	21.20.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	90	"COMP249, (COMP238, COMP232)"			1060	NOENG
Fall	COMP	326	DDDA	TUT	COMPUTER ARCHITECTURE	H513	20.30.00	21.20.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	COMP346			1031	NOENG
Fall	COMP	201	DDDA	TUT	INTRODUCTION TO COMPUTING	H544	20.30.00	21.20.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40					NOENG
Fall	COMP	348	DDDA	TUT	PRIN./PROGRAMMING LANGUAGES	MBS1.105	14.45.00	15.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25	COMP249			1044	N
Fall	COMP	232	DDDA	TUT	MATH. FOR COMPUTER SCIENCE	H615	20.30.00	22.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25			COMP 238	1006	NOENG
Fall	COMP	346	DDDA	TUT	OPERATING SYSTEMS	H537	20.30.00	21.20.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1037	N
Fall	COMP	201	DDDB	TUT	INTRODUCTION TO COMPUTING	H540	20.30.00	21.20.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40					NOENG
Fall	COMP	348	DDDB	TUT	PRIN./PROGRAMMING LANGUAGES	FB620	14.45.00	15.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP249			1044	N
Fall	COMP	346	DDDB	TUT	OPERATING SYSTEMS	H564	20.30.00	21.20.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1037	N
Fall	COMP	232	DDDB	TUT	MATH. FOR COMPUTER SCIENCE	H400-2	20.30.00	22.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25			COMP 238	1006	NOENG
Fall	COMP	326	DDDB	TUT	COMPUTER ARCHITECTURE	H513	21.30.00	22.20.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	COMP346			1031	NOENG
Fall	COMP	232	DDDC	TUT	MATH. FOR COMPUTER SCIENCE	H437	20.30.00	22.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25			COMP 238	1006	NOENG
Fall	COMP	348	DDDC	TUT	PRIN./PROGRAMMING LANGUAGES	H529	14.45.00	15.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25	COMP249			1044	N
Fall	COMP	348	DDDD	TUT	PRIN./PROGRAMMING LANGUAGES	MB2.265	15.45.00	16.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP249			1044	N
Fall	COMP	232	DDDD	TUT	MATH. FOR COMPUTER SCIENCE	H437	16.15.00	17.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25			COMP 238	1006	NOENG
Fall	COMP	354	E	LEC	SOFTWARE ENGINEERING I	FGB060	11.45.00	13.00.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	"COMP352, ENCS282"		COEN 431	1058	NOENG
Fall	COMP	335	E	LEC	INTRO/THEORETICAL COMP SCI	H435	16.15.00	17.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	160	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1032	Y
Fall	COMP	249	E	LEC	OBJ-ORIENTED PROGRAMMING II	H620	14.45.00	16.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	80	COMP248			1025	N
Fall	COMP	335	E EA	TUT	INTRO/THEORETICAL COMP SCI	H623	11.45.00	12.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1032	Y
Fall	COMP	354	E EA	TUT	SOFTWARE ENGINEERING I	H613	13.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"COMP352, ENCS282"		COEN 431	1058	NOENG
Fall	COMP	249	E EA	TUT	OBJ-ORIENTED PROGRAMMING II	H523	12.45.00	14.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	COMP248			1025	N
Fall	COMP	335	E EB	TUT	INTRO/THEORETICAL COMP SCI	H623	11.45.00	12.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1032	Y
Fall	COMP	354	E EB	TUT	SOFTWARE ENGINEERING I	H501	13.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40	"COMP352, ENCS282"		COEN 431	1058	NOENG
Fall	COMP	249	I-X	LAB	OBJ-ORIENTED PROGRAMMING II	H819	18.15.00	19.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE						
Fall	COMP	249	J-X	LAB	OBJ-ORIENTED PROGRAMMING II	H907	18.15.00	19.15.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						
Fall	COMP	249	K-X	LAB	OBJ-ORIENTED PROGRAMMING II	H907	19.30.00	20.30.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						
Fall	COMP	249	L-X	LAB	OBJ-ORIENTED PROGRAMMING II	H823	18.15.00	19.15.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE						
Fall	COMP	249	M-X	LAB	OBJ-ORIENTED PROGRAMMING II	H823	18.15.00	19.15.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						
Fall	COMP	249	N-X	LAB	OBJ-ORIENTED PROGRAMMING II	H823	19.30.00	20.30.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE						
Fall	COMP	249	E EB	TUT	OBJ-ORIENTED PROGRAMMING II	H623	16.15.00	17.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	COMP248			1025	N
Fall	COMP	335	E EC	TUT	INTRO/THEORETICAL COMP SCI	H621	11.45.00	12.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1032	Y
Fall	COMP	354	E EC	TUT	SOFTWARE ENGINEERING I	MBS2.445	13.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"COMP352, ENCS282"		COEN 431	1058	NOENG
Fall	COMP	335	E ED	TUT	INTRO/THEORETICAL COMP SCI	H621	11.45.00	12.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1032	Y
Fall	COMP	248	E-X	LAB	OBJ-ORIENTED PROGRAMMING I	H903	10.15.00	11.15.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	35					
Fall	COMP	218	EC	LEC	FUNDAMENTALS OF PROGRAMMING	ONLINE	00.00.00	00.00.00	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	200				1001	NOENG
Fall	COMP	218	EC A	TUT	FUNDAMENTALS OF PROGRAMMING	H929	17.45.00	19.25.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50				1001	NOENG
Fall	COMP	218	EC B	TUT	FUNDAMENTALS OF PROGRAMMING	H929	10.15.00	11.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1001	NOENG
Fall	COMP	218	EC C	TUT	FUNDAMENTALS OF PROGRAMMING	H967	17.45.00	19.25.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50				1001	NOENG
Fall	COMP	218	EC D	TUT	FUNDAMENTALS OF PROGRAMMING	H967	10.15.00	11.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50				1001	NOENG
Fall	COMP	248	EE	LEC	OBJ-ORIENTED PROGRAMMING I	H820	17.45.00	20.15.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	90				1016	N
Fall	COMP	248	EEEA	TUT	OBJ-ORIENTED PROGRAMMING I	H607	11.45.00	13.25.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	45				1016	N
Fall	COMP	248	EEEB	TUT	OBJ-ORIENTED PROGRAMMING I	H607	11.45.00	13.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	45				1016	N
Fall	COMP	353	F	LEC	DATABASES	H407	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	"(COMP352, COEN352)"			1054	NOENG
Fall	COMP	339	F	LEC	COMBINATORICS	H820	10.15.00	11.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	60	COMP232		MATH 339	1036	NOENG
Fall	COMP	353	F FA	TUT	DATABASES	H544	12.15.00	13.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35	"(COMP352, COEN352)"			1054	NOENG
Fall	COMP	339	F FA	TUT	COMBINATORICS	H564	11.45.00	13.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	COMP232		MATH 339	1036	NOENG
Fall	COMP	353	F FB	TUT	DATABASES	H562	12.15.00	13.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35	"(COMP352, COEN352)"			1054	NOENG
Fall	COMP	339	F FB	TUT	COMBINATORICS	H509	11.45.00	13.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	COMP232		MATH 339	1036	NOENG
Fall	COMP	353	F FC	TUT	DATABASES	MBS1.255	12.15.00	13.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	"(COMP352, COEN352)"			1054	NOENG
Fall	COMP	472	F FL	LAB	ARTIFICIAL INTELLIGENCE	H903	18.30.00	20.30.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	24	"(COMP352, COEN352)"				NOENG
Fall	COMP	248	F-X	LAB	OBJ-ORIENTED PROGRAMMING I	H917	20.30.00	21.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25				1016	
Fall	COMP	428	FF	LEC	PARALLEL PROGRAMMING	H633	17.45.00	20.15.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP346			1063	NOENG
Fall	COMP	352	FF	LEC	DATA STRUCTURES + ALGORITHMS	H1070	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	90	COMP 249	COMP 232	COEN 352	1049	NOENG
Fall	COMP	248	FF	LEC	OBJ-ORIENTED PROGRAMMING I	H1070	17.45.00	20.15.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	90				1017	N
Fall	COMP	428	FFFA	TUT	PARALLEL PROGRAMMING	H633	21.30.00	22.20.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	12	COMP346			1063	NOENG
Fall	COMP	352	FFFA	TUT	DATA STRUCTURES + ALGORITHMS	H441	14.45.00	15.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45	COMP 249	COMP 232	COEN 352	1049	NOENG
Fall	COMP	248	FFFA	TUT	OBJ-ORIENTED PROGRAMMING I	H619	17.45.00	19.25.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	45				1017	N
Fall	COMP	428	FFFB	TUT	PARALLEL PROGRAMMING	MBS2.445	20.30.00	21.20.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	13	COMP346			1063	NOENG
Fall	COMP	352	FFFB	TUT	DATA STRUCTURES + ALGORITHMS	H607	11.45.00	12.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	45	COMP 249	COMP 232	COEN 352	1049	NOENG
Fall	COMP	248	FFFB	TUT	OBJ-ORIENTED PROGRAMMING I	H607	11.45.00	13.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45				1017	N
Fall	COMP	352	G	LEC	DATA STRUCTURES + ALGORITHMS	H620	13.15.00	14.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	90	COMP 249	COMP 232	COEN 352	1050	NOENG
Fall	COMP	335	G	LEC	INTRO/THEORETICAL COMP SCI	H820	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	90	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1033	N
Fall	COMP	352	G GA	TUT	DATA STRUCTURES + ALGORITHMS	H403	14.45.00	15.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45	COMP 249	COMP 232	COEN 352	1050	NOENG
Fall	COMP	335	G GA	TUT	INTRO/THEORETICAL COMP SCI	H607	14.45.00	15.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	45	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1033	N
Fall	COMP	352	G GB	TUT	DATA STRUCTURES + ALGORITHMS	H609	11.45.00	12.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	45	COMP 249	COMP 232	COEN 352	1050	NOENG
Fall	COMP	335	G GB	TUT	INTRO/THEORETICAL COMP SCI	H539	14.45.00	15.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	46	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1033	N
Fall	COMP	248	G-X	LAB	OBJ-ORIENTED PROGRAMMING I	H831	10.40.00	11.40.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30				1018	
Fall	COMP	352	H	LEC	DATA STRUCTURES + ALGORITHMS	H420	13.15.00	14.30.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	90	COMP 249	COMP 232	COEN 352	1051	NOENG
Fall	COMP	335	H	LEC	INTRO/THEORETICAL COMP SCI	H820	16.15.00	17.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	90	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1034	N
Fall	COMP	352	H HA	TUT	DATA STRUCTURES + ALGORITHMS	H429	14.45.00	15.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	COMP 249	COMP 232	COEN 352	1051	NOENG
Fall	COMP	335	H HA	TUT	INTRO/THEORETICAL COMP SCI	H619	11.45.00	12.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	45	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1034	N
Fall	COMP	352	H HB	TUT	DATA STRUCTURES + ALGORITHMS	H423	14.45.00	15.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45	COMP 249	COMP 232	COEN 352	1051	NOENG
Fall	COMP	335	H HB	TUT	INTRO/THEORETICAL COMP SCI	H619	11.45.00	12.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	45	"(COMP249, COEN244), (COMP238, COMP232, COEN231)"			1034	N
Fall	COMP	248	H-X	LAB	OBJ-ORIENTED PROGRAMMING I	H903	12.10.00	13.10.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	35					
Fall	COMP	248	I-X	LAB	OBJ-ORIENTED PROGRAMMING I	H831	12.10.00	13.10.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	29					
Fall	COMP	248	J-X	LAB	OBJ-ORIENTED PROGRAMMING I	H903	12.10.00	13.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35					
Fall	COMP	248	K-X	LAB	OBJ-ORIENTED PROGRAMMING I	H831	12.10.00	13.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	28					
Fall	COMP	248	L-X	LAB	OBJ-ORIENTED PROGRAMMING I	H907	12.10.00	13.10.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40					
Fall	COMP	248	M-X	LAB	OBJ-ORIENTED PROGRAMMING I	H967	10.40.00	11.40.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40					
Fall	COMP	465	N	LEC	DESIGN+ANALYSIS/ALGORITHMS	H403	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	50	COMP 465			1063	NOENG
Fall	COMP	477	N	LEC	ANIMATION FOR COMPUTER GAMES	MB2.445	13.15.00	14.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	40	"COMP371, (COMP361, ENGR391)"				NOENG
Fall	COMP	345	N	LEC	"ADVANCED PROGRAM DESIGN, C++"	H411	16.15.00	17.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	100	COMP352				Y
Fall	COMP	465	N NA	TUT	DESIGN+ANALYSIS/ALGORITHMS	FGB055	13.15.00	14.05.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50	COMP 465			1063	NOENG
Fall	COMP	248	N-X	LAB	OBJ-ORIENTED PROGRAMMING I	H917	10.40.00	11.40.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25					
Fall	COMP	426	NN	LEC	MULTICORE PROGRAMMING	H623	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40	"(COMP346, COEN346)"				NOENG
Fall	COMP	248	O-X	LAB	OBJ-ORIENTED PROGRAMMING I	H907	12.10.00	13.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35					
Fall	COMP	248	P	LEC	OBJ-ORIENTED PROGRAMMING I	H507	13.15.00	14.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	90				1018	N
Fall	COMP	248	P PA	TUT	OBJ-ORIENTED PROGRAMMING I	H611	08.45.00	10.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45				1018	N
Fall	COMP	248	P PB	TUT	OBJ-ORIENTED PROGRAMMING I	H613	10.15.00	11.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	45				1018	N
Fall	COMP	232	PP	LEC	MATH. FOR COMPUTER SCIENCE	H553	17.45.00	20.15.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	100			COMP 238	1007	NOENG
Fall	COMP	232	PPPA	TUT	MATH. FOR COMPUTER SCIENCE	H562	20.30.00	22.10.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			COMP 238	1007	NOENG
Fall	COMP	232	PPPB	TUT	MATH. FOR COMPUTER SCIENCE	H513	20.30.00	22.10.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			COMP 238	1007	NOENG
Fall	COMP	232	PPPC	TUT	MATH. FOR COMPUTER SCIENCE	H564	20.30.00	22.10.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30			COMP 238	1007	NOENG
Fall	COMP	233	Q	LEC	PROB. & STATS. FOR COMP. SC.	H531	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	120				1013	NOENG
Fall	COMP	248	Q	LEC	OBJ-ORIENTED PROGRAMMING I	H415	13.15.00	14.30.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	90				1019	Y
Fall	COMP	232	Q	LEC	MATH. FOR COMPUTER SCIENCE	H415	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100			COMP 238	1008	NOENG
Fall	COMP	233	Q QA	TUT	PROB. & STATS. FOR COMP. SC.	FGB030	10.15.00	11.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	60				1013	NOENG
Fall	COMP	248	Q QA	TUT	OBJ-ORIENTED PROGRAMMING I	H521	10.15.00	11.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30				1019	Y
Fall	COMP	232	Q QA	TUT	MATH. FOR COMPUTER SCIENCE	H501	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35			COMP 238	1008	NOENG
Fall	COMP	233	Q QB	TUT	PROB. & STATS. FOR COMP. SC.	FGB030	10.15.00	11.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	60				1013	NOENG
Fall	COMP	248	Q QB	TUT	OBJ-ORIENTED PROGRAMMING I	H544	10.15.00	11.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30				1019	Y
Fall	COMP	232	Q QB	TUT	MATH. FOR COMPUTER SCIENCE	H627	14.45.00	16.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			COMP 238	1008	NOENG
Fall	COMP	248	Q QC	TUT	OBJ-ORIENTED PROGRAMMING I	H540	10.15.00	11.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30				1019	Y
Fall	COMP	232	Q QC	TUT	MATH. FOR COMPUTER SCIENCE	H619	14.45.00	16.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30			COMP 238	1008	NOENG
Fall	COMP	232	R	LEC	MATH. FOR COMPUTER SCIENCE	H507	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	104			COMP 238	1009	NOENG
Fall	COMP	248	R	LEC	OBJ-ORIENTED PROGRAMMING I	H920	08.45.00	10.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	90				1020	N
Fall	COMP	248	R RA	TUT	OBJ-ORIENTED PROGRAMMING I	MB3.255	10.15.00	11.55.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30				1020	N
Fall	COMP	232	R RA	TUT	MATH. FOR COMPUTER SCIENCE	H625	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	39			COMP 238	1009	NOENG
Fall	COMP	248	R RB	TUT	OBJ-ORIENTED PROGRAMMING I	H615	10.15.00	11.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30				1020	N
Fall	COMP	232	R RB	TUT	MATH. FOR COMPUTER SCIENCE	H627	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35			COMP 238	1009	NOENG
Fall	COMP	232	R RC	TUT	MATH. FOR COMPUTER SCIENCE	MB5.215	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	30			COMP 238	1009	NOENG
Fall	COMP	248	R RC	TUT	OBJ-ORIENTED PROGRAMMING I	MBS1.255	08.45.00	10.25.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30				1020	N
Fall	COMP	232	S	LEC	MATH. FOR COMPUTER SCIENCE	H411	13.15.00	14.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100			COMP 238	1010	NOENG
Fall	COMP	232	S SA	TUT	MATH. FOR COMPUTER SCIENCE	H523	16.15.00	17.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			COMP 238	1010	NOENG
Fall	COMP	232	S SB	TUT	MATH. FOR COMPUTER SCIENCE	H613	16.15.00	17.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	35			COMP 238	1010	NOENG
Fall	COMP	232	S SC	TUT	MATH. FOR COMPUTER SCIENCE	H427	16.15.00	17.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30			COMP 238	1010	NOENG
